review,sentiment,sentiment_score,bert_sentiment,bert_score,rating,bank,themes
Better than the old one but the utility section doesn't seem to respond to any entry. Hope it gets fixed,Neutral,0.2333333333333333,NEGATIVE,0.9992566704750061,3,Commercial Bank of Ethiopia,['Other']
The most precious easy to access and secured app love,Positive,0.48333333333333334,POSITIVE,0.999137282371521,5,Commercial Bank of Ethiopia,['Other']
Better than the previous one,Positive,0.16666666666666669,POSITIVE,0.9997406601905823,4,Commercial Bank of Ethiopia,['Other']
Great app guys! Easy to use and sync automatically update.,Positive,0.7166666666666667,POSITIVE,0.9997110962867737,5,Commercial Bank of Ethiopia,['Other']
Fabulous,Positive,0.4,POSITIVE,0.9998722076416016,5,Commercial Bank of Ethiopia,['Other']
The New Update is no1. It deserve 5 stars +. Good job CBE.,Positive,0.41818181818181815,POSITIVE,0.9310652017593384,5,Commercial Bank of Ethiopia,['Other']
It did not worked for me irrespctive of Internet connection!,Negative,0.0,NEGATIVE,0.9986355900764465,1,Commercial Bank of Ethiopia,['Other']
Zigale Kassa Bizuneh,Positive,0.0,NEGATIVE,0.9513179063796997,5,Commercial Bank of Ethiopia,['Other']
don't transfer to cebbirr,Neutral,0.0,NEGATIVE,0.9250574707984924,3,Commercial Bank of Ethiopia,['Transaction Issues']
Its amazing feature good CBE,Positive,0.65,POSITIVE,0.9998635053634644,5,Commercial Bank of Ethiopia,['Feature Requests']
Is not working on my phone how can i fix that pls help me,Negative,0.0,NEGATIVE,0.9997896552085876,1,Commercial Bank of Ethiopia,['Other']
Wonderful and smart applicable,Positive,0.6071428571428571,POSITIVE,0.9998714923858643,5,Commercial Bank of Ethiopia,['Other']
"Its better,but it's not complete. E.g on access to AAWSA payment,can't add another account.",Positive,-0.05,NEGATIVE,0.9994077682495117,4,Commercial Bank of Ethiopia,['Feature Requests']
V. good,Positive,0.7,POSITIVE,0.994877278804779,5,Commercial Bank of Ethiopia,['Other']
Good features. And really very fast..! Amazing from CBE...!!,Positive,0.6541666666666667,POSITIVE,0.9998819828033447,5,Commercial Bank of Ethiopia,['Feature Requests']
It's like being in a stone age,Negative,0.0,NEGATIVE,0.6857185959815979,1,Commercial Bank of Ethiopia,['Other']
The old version was bad and difficult to login. but this one is amazing and user friendly.,Positive,-0.024999999999999956,POSITIVE,0.9995530247688293,5,Commercial Bank of Ethiopia,['Login/Access']
Good improvement it support Amharic font,Positive,0.7,POSITIVE,0.9987278580665588,5,Commercial Bank of Ethiopia,['Feature Requests']
Very Nice Application.,Positive,0.78,POSITIVE,0.9998633861541748,5,Commercial Bank of Ethiopia,['Other']
"Much better than the previous, simple and user friendly. 👏",Positive,0.17708333333333334,POSITIVE,0.9994423985481262,5,Commercial Bank of Ethiopia,['Other']
It is beter than before,Positive,0.0,NEGATIVE,0.8988615870475769,4,Commercial Bank of Ethiopia,['Other']
wow nice application,Positive,0.35,POSITIVE,0.999825656414032,5,Commercial Bank of Ethiopia,['Other']
Its really a good app BZW,Positive,0.7,POSITIVE,0.9998219609260559,4,Commercial Bank of Ethiopia,['Other']
I see major improvements and I thank you personaly. But the total exiting after usage is non responsive. Try to solve it.,Positive,0.03125,NEGATIVE,0.9996377229690552,4,Commercial Bank of Ethiopia,['Other']
The frequent changing of the app by the developers and stop of mobile banking app is disturbing and disappointing. Why do this keep happening?,Positive,-0.3333333333333333,NEGATIVE,0.9996877908706665,4,Commercial Bank of Ethiopia,['Other']
Currently it's not working on my phone android 9 and Ram 6gb what's is the solution.,Positive,0.0,NEGATIVE,0.9996371269226074,5,Commercial Bank of Ethiopia,['Other']
How to get authorization code?,Negative,0.0,NEGATIVE,0.9983212351799011,1,Commercial Bank of Ethiopia,['Other']
"Previous update didnt work but now everything seems to be working,",Positive,-0.16666666666666666,POSITIVE,0.9948095083236694,4,Commercial Bank of Ethiopia,['Other']
Just great app,Positive,0.8,POSITIVE,0.9998509883880615,5,Commercial Bank of Ethiopia,['Other']
Great problem solver application. Thank you.,Positive,0.8,POSITIVE,0.9998534917831421,5,Commercial Bank of Ethiopia,['Other']
The new version of the app is awesome!,Positive,0.5681818181818181,POSITIVE,0.9998389482498169,4,Commercial Bank of Ethiopia,['Other']
how to get autorized key,Neutral,0.0,NEGATIVE,0.9927269220352173,3,Commercial Bank of Ethiopia,['Other']
"Obviously it is improved, but still it lucks exit interface, please fix it",Positive,0.0,NEGATIVE,0.994465172290802,4,Commercial Bank of Ethiopia,['UI/UX']
"The new update is user-friendly, interactive and packed with new features. 5 stars!",Positive,0.15340909090909088,POSITIVE,0.9995918869972229,5,Commercial Bank of Ethiopia,['Feature Requests']
Nice application. Very easy to use.,Positive,0.5816666666666667,POSITIVE,0.9998010993003845,4,Commercial Bank of Ethiopia,['Other']
ዋው ደስ ይላል,Neutral,,NEGATIVE,0.8337252736091614,5,Commercial Bank of Ethiopia,['Other']
The current version is a vast improvement.,Positive,0.0,POSITIVE,0.9986213445663452,4,Commercial Bank of Ethiopia,['Other']
It seems good now.,Positive,0.7,POSITIVE,0.9998441934585571,5,Commercial Bank of Ethiopia,['Other']
Well done.,Positive,0.0,POSITIVE,0.9998410940170288,4,Commercial Bank of Ethiopia,['Other']
Easy & attractive !,Positive,0.7166666666666667,POSITIVE,0.9998753070831299,4,Commercial Bank of Ethiopia,['Other']
Make it available to all smart phone. It selects some phone to be down load from play store. It also better to be transfer through xenders . Better from previous one but need some support to be available to all smart phone.,Positive,0.2382936507936508,NEGATIVE,0.9917810559272766,5,Commercial Bank of Ethiopia,"['Transaction Issues', 'Feature Requests']"
Excellent upgrade,Positive,1.0,POSITIVE,0.9998555183410645,5,Commercial Bank of Ethiopia,['Other']
Great experience,Positive,0.8,POSITIVE,0.9998718500137329,5,Commercial Bank of Ethiopia,['Other']
Awesome!! Better also include AAWSA payment in the utility group as CBE birr payment doesn't show detail about the meter reading and also month of payment.,Positive,0.75,NEGATIVE,0.9902043342590332,4,Commercial Bank of Ethiopia,['Other']
Better UI and functionalities . which is best for me.,Positive,0.75,POSITIVE,0.9792917370796204,4,Commercial Bank of Ethiopia,['Other']
"Good App, and thousands of time better than the previous App, keep it up...",Positive,0.3444444444444444,POSITIVE,0.9998282194137573,5,Commercial Bank of Ethiopia,['Other']
"For starters,the app is by far better than the previous one.It has better graphics,fast synchronization and it's easy to use.But what I don't understand is that first why is it so difficult for you guys to add a ""forgot pin"" link in the login page? Why is it every time a user forgots his/her pin,they had to go to their branch? it's very frustrating and not expected from a banking app of such a giant bank.Secondly,the ""Accounts"" and ""Recents"" sub menus at the bottom have exactly the same features",Negative,0.06897435897435898,NEGATIVE,0.9942551255226135,2,Commercial Bank of Ethiopia,"['Login/Access', 'Feature Requests']"
"I love it so much for its nice user interface and massive improvement. One much important thing it lacks is that, it synchronizes #ONLY-ONE account per app. For this reason, people (customers) who had >/= 2 accounts for different reasons, are obliged to visit the local CBE branch, which is unadvisable especially during COVID-19 era. I hope you will do your best on it.",Positive,0.3,POSITIVE,0.9825764894485474,4,Commercial Bank of Ethiopia,['UI/UX']
"The old one was very bad and clumsy. every time I tried to login there was a problem with synchronization, because of that I was close to clear my account from CBE and open a new one in privet bank, as they cares about their customers. In other hand the new one is perfect and shows a little bit reformation in the Headquarter and this makes us to trust this bank again.",Positive,-0.004977272727272708,POSITIVE,0.9952837824821472,4,Commercial Bank of Ethiopia,['Login/Access']
its not working properly,Negative,0.0,NEGATIVE,0.999790608882904,2,Commercial Bank of Ethiopia,['Other']
I am trying it now,Positive,0.0,POSITIVE,0.9963685274124146,5,Commercial Bank of Ethiopia,['Other']
The upgread is perfect and loved the new system could be accessed from any branch if u face problem in the application. The other thing if possible to add would be to expand the number of transaction be looked for all transaction back to a month period at list this will help review most transactions if there needs any review. The only problem I saw is that once a phone number is attached to another bank account # you need to provide another phone number to get the service. The rest is excellent,Positive,0.3568181818181818,POSITIVE,0.9875314831733704,4,Commercial Bank of Ethiopia,"['Transaction Issues', 'Feature Requests']"
Not working...now I'm out of Ethiopia. Sync failed...any suggestions or solution,Neutral,0.0,NEGATIVE,0.999790608882904,3,Commercial Bank of Ethiopia,['Other']
The new application is good interms of interface but the old one works better faster this one lags you have to work on it,Negative,0.35909090909090907,NEGATIVE,0.9945421814918518,1,Commercial Bank of Ethiopia,"['UI/UX', 'Performance']"
It is good i like it.,Positive,0.7,POSITIVE,0.9998606443405151,5,Commercial Bank of Ethiopia,['Other']
I am proud that CBE upgrade this app!!,Positive,1.0,POSITIVE,0.999140739440918,5,Commercial Bank of Ethiopia,['Other']
ቀደም ሲል ኢትዮጵያ በነበረኩበት ጊዜ ሞባይል ባንኪንግ እጠቀም ነበረ። ከዛ ለትምህርት ወደ ሩሲያ ሞስኮ ሔድኩኝ ። እዚህም እያለሁ ላለፋት ሁለት ዓመታት በትክክል ይሠራ ነበረ ። ነገር ግን አሁን አድሱ መተግበሪያ / አፑ ከከፈተ በኋላ እየተሽከረከረ አይከፍትም ። በዚህም የተነሳ ለምፈልገው ነገር ሁሉ መጠቀም አልቻልኩም ። ነገር ግን በየጊዜው ማሻሻያ መደረጉ የሚበረታታ ነው ።,Neutral,,NEGATIVE,0.9665939807891846,3,Commercial Bank of Ethiopia,['Other']
"Better than the previous apps, you can get the current balance with the acct.numer without too much ado.",Positive,0.13333333333333336,POSITIVE,0.9958449006080627,5,Commercial Bank of Ethiopia,['Other']
It's a very nice and friendly application,Positive,0.5775,POSITIVE,0.9998714923858643,5,Commercial Bank of Ethiopia,['Other']
Very Good!!!,Positive,1.0,POSITIVE,0.9998495578765869,5,Commercial Bank of Ethiopia,['Other']
Does not work properly,Negative,0.0,NEGATIVE,0.9997753500938416,1,Commercial Bank of Ethiopia,['Other']
"The page has synchronization issues at first entry, the balance display page will sync after entered one of the front icon and get back to the previous page.",Neutral,0.02777777777777778,NEGATIVE,0.9949427247047424,3,Commercial Bank of Ethiopia,['Other']
I have updated the june 28 version then it is not workings all. Considering the current Covid 19 pandemic you should make the system more friendly to avoid physical visit to the bank . i just don't get it why CBE is always two steep back in making the process more easy .,Negative,0.25833333333333336,NEGATIVE,0.9958438277244568,1,Commercial Bank of Ethiopia,['Other']
"Too much slow n not working most of the time. ""Processing"" ""sync failed""... pls some one tell me how i can remove the update n use the pervious version??",Negative,-0.10000000000000002,NEGATIVE,0.9997377991676331,1,Commercial Bank of Ethiopia,['Performance']
What an amazing updated app... There are many new features zat i wishs before thnaks cbe... Am also cbe staff.,Positive,0.4121212121212121,POSITIVE,0.9996004700660706,5,Commercial Bank of Ethiopia,['Feature Requests']
Nice update 👍 . Cheese 🤛👍 IT mans good job.,Positive,0.6499999999999999,POSITIVE,0.9877623319625854,5,Commercial Bank of Ethiopia,['Other']
When you refresh your account it's slow and it doesn't tell you the latest update time. This means you don't know whether the figure you see is old or new. This upgrade was actually a downgrade!,Negative,0.08727272727272725,NEGATIVE,0.9996676445007324,1,Commercial Bank of Ethiopia,['Performance']
Mobile topup not working,Negative,0.0,NEGATIVE,0.999680757522583,1,Commercial Bank of Ethiopia,['Other']
"I am out of Ethiopia I used to this app.It's very nice to use. but now I can't use. Also i tried the new version 4.1 and it doesn't work. I can't check my balance,transfer.... please help me!! how to solve the following problems? => can't sync & => none available",Positive,0.34826704545454545,NEGATIVE,0.9989427924156189,4,Commercial Bank of Ethiopia,['Transaction Issues']
Working good,Positive,0.7,POSITIVE,0.9998366832733154,5,Commercial Bank of Ethiopia,['Other']
Well done guys!,Positive,0.0,POSITIVE,0.9998409748077393,5,Commercial Bank of Ethiopia,['Other']
"It is a nice app compared to the previous one. I appreciate you have included local language but the details in the Amharic section will return to English mode, please fix that problem plus additional local language will increase its usability. Also it would be nice if the terms and conditions agreements, security tips, charge and transfer limits.... are included in the app.",Positive,0.1722222222222222,POSITIVE,0.9866319298744202,4,Commercial Bank of Ethiopia,"['Transaction Issues', 'Feature Requests']"
"I like the graphics! And, it syncs very easily.",Positive,0.5633333333333334,POSITIVE,0.9997531771659851,5,Commercial Bank of Ethiopia,['Other']
The updated app is attractive and is working very well. Forced to revise my previous rating of 2 star to 4 star. Hope it will keep on working! Rated it excellent for the past years. Revised my review after it keeps on crashing in 2019 and installing it for a second time in less than 3 months. Please work on the problems.,Positive,0.134375,POSITIVE,0.9991787075996399,4,Commercial Bank of Ethiopia,['Performance']
"It asks me download authorisation code, and I didn't know it. Please help! I want to use this app now!",Positive,0.0,NEGATIVE,0.9905857443809509,5,Commercial Bank of Ethiopia,['Other']
"That is good, it would be even better if we can access account satement at a point in time.",Positive,0.6,POSITIVE,0.997370719909668,5,Commercial Bank of Ethiopia,['Other']
"It is greatly improved and user friendly.i really , enjoy and loved it.",Positive,0.6333333333333334,POSITIVE,0.9998825788497925,5,Commercial Bank of Ethiopia,['Other']
This update is not totally working on my android 10.I try to reinstall and get the authorization key from branch but it always says authentication failed .Is the any one who cam help?,Negative,-0.16666666666666666,NEGATIVE,0.9997634291648865,1,Commercial Bank of Ethiopia,['Other']
"The previous version was working fine but after update it said that my device was rooted, even though it wasn't, and it didn't work. I had to reinstall the previous one.",Negative,0.02777777777777778,NEGATIVE,0.9908403754234314,1,Commercial Bank of Ethiopia,['Other']
Simetimes not working but as a biginig nice,Positive,0.6,POSITIVE,0.9970502853393555,3,Commercial Bank of Ethiopia,['Other']
Good but Not compatable for all android phones,Positive,0.7,POSITIVE,0.9175862073898315,3,Commercial Bank of Ethiopia,['Other']
CBE is coming with the updated technology. I am proud to be a customer and staff of this honored Bank. Please make an improvement on app exit request.( 'Are you sure to exit' yes or no),Positive,0.65,POSITIVE,0.9954570531845093,5,Commercial Bank of Ethiopia,['Other']
It can't download the application right now BCD of rooting,Negative,0.2857142857142857,NEGATIVE,0.9981279969215393,1,Commercial Bank of Ethiopia,['Other']
Amazing update but topup is not working properly!,Positive,0.30000000000000004,NEGATIVE,0.9996097683906555,5,Commercial Bank of Ethiopia,['Other']
Fantastic app! Very good job dear developers! Better than the previous one as it is user friendly!,Positive,0.4604166666666666,POSITIVE,0.9998108744621277,5,Commercial Bank of Ethiopia,['Other']
Much better version!,Positive,0.625,POSITIVE,0.9984663724899292,5,Commercial Bank of Ethiopia,['Other']
"It cannot start. The old version was working perfectly. I am currently out of Ethiopia and cannot go to the bank to see what is the problem. Now I have no access to my account and with coronavirus travel restrictions, cannot go back to Ethiopia either. Is it possible to get an authorization key so that user can remotely reinstall/register the app?",Negative,0.0,NEGATIVE,0.9740169644355774,1,Commercial Bank of Ethiopia,['Other']
A Perfect app but try to fix logout problem.,Positive,1.0,NEGATIVE,0.9963223934173584,4,Commercial Bank of Ethiopia,['Other']
It's better than previous,Positive,0.16666666666666669,POSITIVE,0.9998156428337097,5,Commercial Bank of Ethiopia,['Other']
"How can I get authorization key to access my bank account through mobile CBE app? I zipped it due to space issue and when I try to unzip the app it stop working. Now, I have to process all the steps again. How can I do that as I am not currently in Ethiopia to access my account? Please please please support me",Negative,-0.041666666666666664,NEGATIVE,0.997859537601471,2,Commercial Bank of Ethiopia,['Feature Requests']
Your last update is wonderful ...nice app,Positive,0.5,POSITIVE,0.9998753070831299,4,Commercial Bank of Ethiopia,['Other']
Nice feature poor performance..... need upgrades on top up....it doesn't work.,Negative,0.2333333333333333,NEGATIVE,0.9982571005821228,1,Commercial Bank of Ethiopia,['Feature Requests']
I deleted the app and redownloaded it again but I couldn't connect because it asks an authorisation key number....how do I know it,Negative,0.0,NEGATIVE,0.999574601650238,2,Commercial Bank of Ethiopia,['Other']
Great. Specialy after update,Positive,0.8,POSITIVE,0.9998610019683838,4,Commercial Bank of Ethiopia,['Other']
በጣም ቀላል እና ምቹ መገልገያ ነው። የCBE Birr መገልገያ ተመሳሳይ App ቢኖረው መልካም ነው። 👍,Neutral,,NEGATIVE,0.9826675057411194,5,Commercial Bank of Ethiopia,['Other']
"New Update Is A Huge Improvement. Very Nice Interface. Version 4.1 Is The Best Yet. Keep It Up. I Have One Suggestion, Make The App Able To Sync Multiple Accounts Not Just One.",Positive,0.4693939393939394,POSITIVE,0.9997548460960388,5,Commercial Bank of Ethiopia,['UI/UX']
"Very Good app, but needs some modifications.",Positive,0.9099999999999999,NEGATIVE,0.8226724863052368,4,Commercial Bank of Ethiopia,['Other']
Amazing features,Positive,0.6000000000000001,POSITIVE,0.9998767375946045,5,Commercial Bank of Ethiopia,['Feature Requests']
I Live Out Of Ethiopia I Send My Money to My Cbe Account But I Don Have Mobile Banking how Can I Open Please Help Me,Neutral,0.06818181818181818,NEGATIVE,0.9774466156959534,3,Commercial Bank of Ethiopia,['Transaction Issues']
First time tha i get happy by CBE's achievements. Congrats CBE Simple to use and uptodate. Go on and it will be nice if you add the investment options so that we can invest online too. Good Job,Positive,0.4699999999999999,POSITIVE,0.9996927976608276,5,Commercial Bank of Ethiopia,['Feature Requests']
Much better,Positive,0.5,POSITIVE,0.9996564388275146,5,Commercial Bank of Ethiopia,['Other']
Please solve problems very soon The app is denied to activate,Negative,0.2,NEGATIVE,0.999134361743927,1,Commercial Bank of Ethiopia,['Other']
Improved very much,Positive,0.26,POSITIVE,0.9998481273651123,5,Commercial Bank of Ethiopia,['Other']
Nice Improvent in the GUI from CBE but we'll see it the near future if the app has any crashes,Positive,0.2333333333333333,POSITIVE,0.936715841293335,4,Commercial Bank of Ethiopia,['Performance']
"what a nice!. user friendly, easy to access, updated, Amharic supported, error solved and well developed app.",Positive,0.41458333333333336,POSITIVE,0.999651312828064,5,Commercial Bank of Ethiopia,['Feature Requests']
"Wonderful app thanks for changing the oldq one, Good Job!",Positive,0.6916666666666668,POSITIVE,0.9997695088386536,5,Commercial Bank of Ethiopia,['Other']
"Recent update is very good. User interface has been redesigned and it's really awesome. Only downside is that you can't see all of recent transactions, it is limited to some and there is no way to see older transactions. Apart from that CBE has done a good job in revitalizing the old app.",Positive,0.3116931216931217,POSITIVE,0.9988609552383423,4,Commercial Bank of Ethiopia,"['Transaction Issues', 'UI/UX']"
👏👏👏👏,Positive,0.0,NEGATIVE,0.6970565915107727,5,Commercial Bank of Ethiopia,['Other']
"This ought to be a major update in a while. The graphical user interface has been well improved. However, a very important feature that used to exist in the old versions, which used to allow the user to transfer money within his own accounts in the CBE at ease has to be reinstated back.",Neutral,0.2565,NEGATIVE,0.9570714831352234,3,Commercial Bank of Ethiopia,"['Transaction Issues', 'UI/UX', 'Feature Requests']"
"Its nice user interface...I hope you fix synchronisation fail problems that is common in before apk. In before apk if you are in middle of try to send the money and unfortunately internet is disconnected or someone is call you , the application say to you synchronisation is fail ..try to restart my phone or off and on internet the application never work again.. I call 951 but never get any support .",Positive,-0.19999999999999998,NEGATIVE,0.9989043474197388,4,Commercial Bank of Ethiopia,"['Transaction Issues', 'UI/UX', 'Feature Requests']"
Blameless !,Positive,0.0,NEGATIVE,0.9963117241859436,5,Commercial Bank of Ethiopia,['Other']
Better than previous app,Positive,0.16666666666666669,POSITIVE,0.9995808005332947,5,Commercial Bank of Ethiopia,['Other']
Make it USSD not showing pin,Positive,0.0,NEGATIVE,0.9985872507095337,5,Commercial Bank of Ethiopia,['Login/Access']
It is clear and nice application. Becuase it is more Userfriend app.,Positive,0.39999999999999997,POSITIVE,0.9971373081207275,5,Commercial Bank of Ethiopia,['Other']
It keeps on crashing after the update.,Negative,0.0,NEGATIVE,0.9883272051811218,1,Commercial Bank of Ethiopia,['Performance']
"Thank you for the update. It has been a long long time since the last update, now it seems cool than the old boring one.",Positive,-0.10833333333333334,POSITIVE,0.9494884610176086,5,Commercial Bank of Ethiopia,['Other']
It have improved... I like this version but if I can see all the month statment is best!,Positive,1.0,POSITIVE,0.9994584918022156,5,Commercial Bank of Ethiopia,['Other']
Marvelous design,Positive,1.0,POSITIVE,0.9998636245727539,5,Commercial Bank of Ethiopia,['Other']
"It is a very good app; but as a comment, the signs in the app should have their own unique color. For example, the Top up sign should have the color of ethiotelecom.",Positive,0.59625,POSITIVE,0.9749149680137634,4,Commercial Bank of Ethiopia,['Other']
Unfortunatly the app stoped working all the time when i try to run it,Negative,0.0,NEGATIVE,0.9988357424736023,1,Commercial Bank of Ethiopia,['Other']
frequently crashes,Neutral,0.1,NEGATIVE,0.9992374181747437,3,Commercial Bank of Ethiopia,['Performance']
Soooooo wonderful application,Positive,1.0,POSITIVE,0.9998639822006226,4,Commercial Bank of Ethiopia,['Other']
App is not opening after update,Positive,0.0,NEGATIVE,0.9967371821403503,5,Commercial Bank of Ethiopia,['Other']
"It's good app, you need upgrade continuously Thank you",Positive,0.7,POSITIVE,0.9997848868370056,5,Commercial Bank of Ethiopia,['Other']
Nice improvement,Positive,0.6,POSITIVE,0.9997482895851135,5,Commercial Bank of Ethiopia,['Other']
Happy to have ACCOUNT with CBE. Thank you for the new mobile banking app which can help the customer for settlement of their bills.,Positive,0.4681818181818182,POSITIVE,0.9997864365577698,5,Commercial Bank of Ethiopia,['Other']
I am very proud of my bank. It is such a remarkable application ever.,Positive,0.5833333333333334,POSITIVE,0.9998825788497925,5,Commercial Bank of Ethiopia,['Other']
"With your new CBE mobile app version, it is gonna be alright and much interactice I hope. However, using it in weaker internet connection is often tiring... 4 issues... 1. One thing, please allow the use to subscribe or unsubscribe from the service without the subscriber requiring him to come to your office in person.... 2. You may also introduce two-factor authorization, like if someone even has got your pin, 3. Consider includng water billing and 4.update your apps often work on improvements",Neutral,0.16818181818181818,NEGATIVE,0.9708494544029236,3,Commercial Bank of Ethiopia,['Login/Access']
Five star,Positive,0.0,POSITIVE,0.9985104203224182,5,Commercial Bank of Ethiopia,['Other']
This one is better than the earlier version. It still needs more to show info,Positive,0.3333333333333333,NEGATIVE,0.9851277470588684,4,Commercial Bank of Ethiopia,['Other']
It works perfectly for me and has many options......5 star......,Positive,0.75,POSITIVE,0.9998149275779724,5,Commercial Bank of Ethiopia,['Feature Requests']
Its very nice!👌,Positive,0.2,POSITIVE,0.9998598098754883,5,Commercial Bank of Ethiopia,['Other']
Not working... it says. Can't Sync...,Negative,0.0,NEGATIVE,0.9998095631599426,1,Commercial Bank of Ethiopia,['Other']
Nice view layout,Positive,0.6,POSITIVE,0.9998550415039062,5,Commercial Bank of Ethiopia,['UI/UX']
Good look and easy to use.,Positive,0.5666666666666667,POSITIVE,0.9998676776885986,5,Commercial Bank of Ethiopia,['Other']
Just wow,Positive,0.1,POSITIVE,0.999775230884552,5,Commercial Bank of Ethiopia,['Other']
Improved,Positive,0.0,POSITIVE,0.9998389482498169,5,Commercial Bank of Ethiopia,['Other']
looks better,Positive,0.5,POSITIVE,0.6169993877410889,5,Commercial Bank of Ethiopia,['Other']
Upgraded to user friendly,Positive,0.375,POSITIVE,0.9844954609870911,5,Commercial Bank of Ethiopia,['Other']
ur update is so rubbish.. it crash when u login... and after all this comments you didn't do anything.. you should remove it or replace it with the old working version...or either tell us what to do.,Negative,0.1,NEGATIVE,0.9998007416725159,1,Commercial Bank of Ethiopia,"['Login/Access', 'Performance']"
fast & relayable!,Positive,0.25,POSITIVE,0.9988308548927307,5,Commercial Bank of Ethiopia,['Other']
"can you please fix the problem, I'm overseas and can't get to CBE branch for a fix, PLEASE DO SOMETHING!! start by removing it from play store until you figure out what the issue is!",Negative,0.0,NEGATIVE,0.9983205199241638,1,Commercial Bank of Ethiopia,['Other']
the new app is not integrating with the system... fix it.,Negative,0.13636363636363635,NEGATIVE,0.9997791647911072,1,Commercial Bank of Ethiopia,['Other']
Does not work after update,Negative,0.0,NEGATIVE,0.9996979236602783,1,Commercial Bank of Ethiopia,['Other']
whre can i get the donload authorization code,Negative,0.0,NEGATIVE,0.9991737008094788,1,Commercial Bank of Ethiopia,['Other']
Can't log in,Neutral,0.0,NEGATIVE,0.9981762170791626,3,Commercial Bank of Ethiopia,['Other']
ዳንኤል,Neutral,,NEGATIVE,0.6970565915107727,5,Commercial Bank of Ethiopia,['Other']
"after updating the app it never works. Let alone giving a star if there was a negative star, i would have given you negative start. how could a biggest bank in a country doesn't have good app. ለማንኛውም ግን ማፈሪያ ባንክ ነው !!",Neutral,,NEGATIVE,0.9996659755706787,1,Commercial Bank of Ethiopia,['Other']
frequently failed and needs authorization.,Negative,-0.5,NEGATIVE,0.9995005130767822,2,Commercial Bank of Ethiopia,['Other']
app not working after update if ur not aware of it already care to do something about it?,Negative,-0.125,NEGATIVE,0.9993306398391724,1,Commercial Bank of Ethiopia,['Other']
please do something about the app!! the new update is useless!!!,Negative,-0.4200994318181818,NEGATIVE,0.9997829794883728,1,Commercial Bank of Ethiopia,['Other']
ባለፈው ግዜ የተሻለ ሃሳብ ሰጥቼ ነበር፣ አጋጣሚ ሁኖ አሁን ሃሳቤን ቀይሬ አለሁኝ፣ የኮከብ ደረጃም ከ5 ወደ አንድ ለማውረድ ተገድጄ አለሁኝ፣ አፕዴት አድርጎ የተሻሻለ አፕልኬሽን ለዛውም የፋይናንስ እንዴት ክራሽ ልያደርግ ይችላል፣ ከሃገር ውጭ ሁኜ አካውንት ማንቀሳቀስ አስችሎኝ ነበር ክራሽ በማድረጉ እና እንደገና አክትቬሽን ኮድ በመፈለጉ፣ ሃገር ቤት እስክመለስ እንዳልጠቀም አድርጎኛል። ለቀጣይ በተሻለ መልኩ ተሳራላችሁ ብየ ተስፋ አለኝ!!,Neutral,,NEGATIVE,0.7800648808479309,1,Commercial Bank of Ethiopia,['Other']
"why this app is trash,cannot open using my pin,please do something with this issue",Negative,0.0,NEGATIVE,0.999600350856781,1,Commercial Bank of Ethiopia,['Login/Access']
I was using this up for while but after I logged out for several weeks and tried it again it failed to log in .. then I Uninstall the and tried it again after reinstall but somehow it needs a verification code form CBE,Negative,-0.25,NEGATIVE,0.9995720982551575,2,Commercial Bank of Ethiopia,['Other']
wowww cbe,Positive,0.0,POSITIVE,0.9825054407119751,5,Commercial Bank of Ethiopia,['Other']
I just update this week it won't open now. Please fix it asap,Positive,0.0,NEGATIVE,0.9972766041755676,4,Commercial Bank of Ethiopia,['Other']
Best application for me.,Positive,1.0,POSITIVE,0.9990484118461609,4,Commercial Bank of Ethiopia,['Other']
"app is crashing with the new update. please fix it as soon as possible. I am in another country and not able to make transactions. Please, are you reading the reviews? Guys does anyone know if it works by uninstalling and reinstalling without needing to go the bank??",Negative,-0.03787878787878788,NEGATIVE,0.9996110796928406,1,Commercial Bank of Ethiopia,"['Transaction Issues', 'Performance']"
Version 2 not working correctly,Neutral,0.0,NEGATIVE,0.9998002648353577,3,Commercial Bank of Ethiopia,['Other']
The very important App for us.,Positive,0.52,POSITIVE,0.9989832043647766,5,Commercial Bank of Ethiopia,['Other']
its very annoying a company with this size doesn't respond to it's customer.very arrogant and ignorant,Negative,-1.0,NEGATIVE,0.9996212720870972,1,Commercial Bank of Ethiopia,['Other']
Please try to link the updated version.,Negative,0.0,NEGATIVE,0.9887638092041016,2,Commercial Bank of Ethiopia,['Other']
Very Good App but add some Transactions list,Positive,0.9099999999999999,POSITIVE,0.9979988932609558,3,Commercial Bank of Ethiopia,"['Transaction Issues', 'Feature Requests']"
crashes after update for v2. please reply for comments asap.,Negative,0.0,NEGATIVE,0.9996559619903564,1,Commercial Bank of Ethiopia,['Performance']
very very very useful,Positive,0.39,POSITIVE,0.99982750415802,5,Commercial Bank of Ethiopia,['Other']
one day it just has stopped in the middle of no where and left me helpless. i was to transfer money to my brother for an urgent school fee.,Positive,0.0,NEGATIVE,0.9992427825927734,4,Commercial Bank of Ethiopia,['Transaction Issues']
what is going on with this app it's not working at all,Negative,0.0,NEGATIVE,0.999777615070343,1,Commercial Bank of Ethiopia,['Other']
"With the recent update, I faced a serious problem similar to those mentioned by others. Hence I have to uninstall and reinstall the app...and it is working well now. I strongly suggest if CBE makes a regular check and take a quick corrective actions on reviews made by customers!!!",Neutral,0.1251736111111111,POSITIVE,0.9954637885093689,3,Commercial Bank of Ethiopia,['Other']
